filename,classname,errornous_file,duplicate,parent_img,cross_duplicate,duplicate_class
Large QuadCopters/81xdR6WguL._SS350_AC_.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images379.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images (7)(1).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/duabi-flying-taxi-drone-volocopter-1.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Drone_G2_drone_over_crops_-_Harper_picture_Main.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images204.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/141124184548-drone-job-1-340xa.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/aerial-aeroplane-blur-378268.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-agriculture-use-various-fields-260nw-1162991056.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/ezgif.com-webp-to-jpg (1) copy.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/_86JPG.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-584613760-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/multicopter-1873532_1280-1024x768(1).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/HTB1GmcYLFXXXXaOaXXXq6xXFXXXb.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images108.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images499.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/XY4-RC-Drone-Quadcopter-With-1080P-Camera-RC-Helicopter-20-25-min-Flying-Time-Professional-fpv_e019e48f-fa63-49a2-ace0-c4d1abe3a816_large.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/102761546.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/quadrocopter-5239174__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/cheerson-cx23-volando.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/djiphantom.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/unnamed (5).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/ezgif.com-webp-to-jpg (13).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/22L-Quadcopter-Sprayer-Agriculture-Drone-Suitable-for-Farm0.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/photo-1575751071140-a732546f7286.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/RCTIMER-EVO-Arm-F800-R-Multi-Rotor-Frame-Kit-Without-Box-with-Blue-Black-Retractable-Landing_84b33839-ab77-436c-8314-aa746fae7a8d_2000x.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Drone-generic_16b60c313b7_large.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Zhao-Deli-Jindouyun-Hoverbike-image-2.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/delivery-drone-flytrex-with-aha.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/VWOLALNGRKJF5VU7FY2MRUFJIE.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/0262.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/maxresdefault (1) copy.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i (34).jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/istockphoto-1172364265-170667a.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/liftmaxresdefault.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_766.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPcw-wFAF9_WXc6z9ToBgyjQHaE8.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture139.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/europe-times-european-daily-trending-world-news-Dragonfly-mission-of-NASA.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images280.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/88990770-flying-big-drone-on-blue-sky-background (1).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-3723148__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-image-k-shark-aha-spark-raw-stok-ptohography-fly-160728911.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-1094620200-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image236.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i-2.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-1030649__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/1200-Drone_Delivery_Canada_Drone_Delivery-1024x683.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/yoto10760.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image1170x530cropped.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Flemming-Drohne-copy.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images322.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/uav_first_responders-market.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone1e.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-997876800-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/dc-Cover-h9kni241scvlr1q7b73a9qf9r5-20161122030729.Medi.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/6772efacd3b23d419b80049b89e08950.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture2.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/pexels-photo-1353896.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPq3uD16HZ7_emgbhTV0JQkwHaC9.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/c981449780bc9639d8adeac7e4daf96c_XL.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-621024348-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i4.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/MW-GI900_flytre_20180509174538_ZH.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/42-44992070 (1).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/48EC322200000578-5357121-image-a-34_1517909893625.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image212.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture34.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-blue-sky-quadrocopter-hovered-air-97370052.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-3314319__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/wsi-imageoptim-hampton-06.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPfACFcCKtYeGGXw3sTrklngHaGL.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image334.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-5231539__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/hmxe0830.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/1_Su118ILM6vg.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images572.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture66.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/mobile0c9a66assetsimgmediaparc20in20air201_1200xx1280-720-0-9.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image201.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/photo-1527862316562-c741a118ac51.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/0016.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_943.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images437.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/df0e6709c42747eba2864ca681062a2f-1200x630.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/8108418018_81df2330c3_z.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images48.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/cover2x-3c840d4848ead3294197412c97a33853.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone_3.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/20.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_204.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image314.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPjYLTZv8BOzzuaoPijSsv2QHaEp.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPGIhjsXy4uv7Ac3hStXPDbwHaEd.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/_107343017_melbourneheroimage.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_529.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/ra800.2017905T153447.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image486.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Drone_im_Himmel_IMG_2423BE2.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Dronepic2-1024x753-1.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Micro-Drone-Carbon-Fibre-Racing-Kit-image-1-630x420.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/professional-drone-flying-landing-gear-retracted-over-airfield-hover-138305831.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/435e8d9019514302a0f117e188cbd0d4.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/3c0001c1-0ad5-4a5d-b784-2ade0c1dfaef-8eb676409249.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/newyork_5455.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/00-huajun-w606-5-drone-quadcopter.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-1064382107-1585053469.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/scooter_web_plain.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/fast-delivery-drone-design_23-2147689875.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/enpeguesdrones428871640x360.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/juguetes-predator-drone-quadrocopter-kit.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/flockskyports.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drones-for-sale.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/4a152fd76e50bb1f31b80c9296a37a7c.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Syma-Upgraded-Large-X8C-6-Axis-Gyro-RC-Quadcopter-Drone-RTF-UFO-with-2MP-Camera-Wide.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/sensors-16-01072-ag.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/PontiacGroupDroneFlyingCloseUp-1080x675.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-1126900425-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images158.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/7-eleven-flirtey-drone-delivery-test.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture59.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/pexels-photo-343238.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/x5.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/cityairbuscrop-1024x632.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/0240.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/photo-surveillance-drone-onboard-camera-32563292.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/190621171104-bug-away-card-image-super-tease.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/XAG_s_Project_Vesper_Drone_Delivery.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPdrhpAJeBE2ImyW8_fBU2EAHaEK.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_114.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/960x0 (1).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image445.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/dronespray33446777.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/0304.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i (27).jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/images581.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/lq21.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/DJI-WIND4-DRONE.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/airbus-skyways-debut-2.095972.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Lockheed-Martin-Indago-UAS.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images (3).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/flirtey-eagle-2-696x344.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/ii19.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/sysx5sca.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/0006.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images265.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image467.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_312.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/0254.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image595.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/2_oWUBFFkWrjc.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/maxresdefault copy 5.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture27.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/image68.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture114.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/lq15.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/286034940-jpg.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/NEWS06_160429760_AR_-1_GBEQJZUFCIIP.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/20170610_tqp051.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone1_7.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_673.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_560.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/mavic-pro.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture79.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/istockphoto-489635866-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/HTB1wGANSXXXXXasXFXXq6xXFXXXJ.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-dhl-Foto-Deutsche-Post-AG.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/200201102714-china-talking-drone-super-169.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-engine-rc-drone-with-camera-smart.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/lidar-sensor-on-drone-500x350.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images586.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/large_BAEwi5gS07eZgv5F4WCEFKeXg1osOM3LAZtssA907Wk.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/maxresdefault (9).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-main.jpg,Large QuadCopters,0,1,Large QuadCopters/Skyf_drone.jpg,0,
Large QuadCopters/image379.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/prod.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i6.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images261.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPywr8SggfkNbc6FRVnADahgAAAA.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_1202.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/WELKIN3544-Customized-Long-Range-Large-Quadcopter-Drone.png_350x350.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-698564__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-542556585-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone_loop_000.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPPZHDQf41zH37n3t4vROewQHaE4.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/DJI-Mavic-Pro-Combo-Mini-Foldable-Quadcopter--20161011162603585.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Quadcopter-1024x507.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Drones-1.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/1_VGJljVV_GyY.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/CY-Manta-Ray-500pics.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i (19).jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/0264.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image230.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/maxresdefault copy 6.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/dezeen_Flying-drones-to-deliver-text-books_10sq.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/64123154-quadcopter-drone-flying-technology-and-surveillance-concepts.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-638205878-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image309.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/vehicle-drone-quadcopter-surveillance-unmanned-vector-20425031.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/ezgif.com-webp-to-jpg (8).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture70.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/957966-bbmp.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/https-2F2Fblueprint-api-production.s3.amazonaws.com2Fuploads2Fcard2Fimage2F4251542F424abc76-ffd1-4840-995f-16bd23c4ebe9.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/unnamed copy 6.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_982.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/China-Outbreak.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-flying-sunset-silhouette-against-background-181453321.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/human-lifting-drone-santa-ditches-reindeers3.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture13.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/images519.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/170928-passenger2.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/IMG_3287.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/hqdefault (1) 2.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture10.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/140610175222-07-drones-horizontal-large-gallery.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-491807__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/B-Expendables-3-Drone.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/upsdrone.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i (7)-1.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/maxresdefault (2)(1).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image652.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i (26).jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPt9PoxI6fv5IflR2xjilY-gAAAA.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/istockphoto-499751878-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/OIPHuzUdxzNm8aevMl9OBy8_QHaF_.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/1-10-500x266.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/skycat_f550_drop_2000px-3186.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/obzor-dji-agras-mg1s.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images (6)(2).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image609.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Walkera-QR-X350-Pro.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/rc-quadcopter-car.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images295.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/main-qimg-ad3f571c014ef28bae42adc196bfa9cb.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/ii31.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/syma-x9-quadcar-22a_1.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/ii26.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image429.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/24874438-0-image-a-2_1582018674731.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/metallic-blue-vtol-drone-carrying-delivery-package-flying-sky-d-rendering-image-metallic-blue-vtol-drone-carrying-delivery-118853233.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/flirtey_delivery_drone_march_2016.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture-38 (1).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/1117_Feat_Drones.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images74.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/freefly-alta-8.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/photo-1495810551032-2043a52a19c5.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/images208.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/kitty-hawk-flyer-ed-e1575295841515.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/0246.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images439.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture17.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-1765141__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image231.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/ef88f252732f24fb1b07c99c955cb0b7.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images85.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images123.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/IDF-5.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/a57ba50d6e0734c91e038a8973840132.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/flying-rc-car-1.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/104998986-Airbus-skyways-project-day3-SIN2018-008(1).jpg,Large QuadCopters,0,1,Large QuadCopters/104998986-Airbus-skyways-project-day3-SIN2018-008.jpg,0,
Large QuadCopters/Piloter-un-drone-copie.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image129.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/10L-sprayer-drone.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/0239.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_323.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/img_0751.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i (29).jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-700153985-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-dji-mavic-pro-flying-over-forest-landscape-drone-dji-mavic-pro-flying-over-forest-landscape-137208796.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/d4-75351-indago2-havelte-east-birdie.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Large-quadcopter-1.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images367.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/BP1_2907.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/maxresdefault2.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images70.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/INVOLI_drone_large.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture136.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/pexels-photo-392024.jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/adam-niescioruk-cmpkRftCtW8-unsplash.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/weibo_delivery_drone.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/quadrocopter-drone-flying-sky-69537758.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/4177700.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/s1200 (2).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/i (1).jpeg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_516.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image159.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/131029114238-company-drone-deutsche-telekom-horizontal-large-gallery.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Drones-1024x768.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/2017-12-14-11.27.29-e1536627809826.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-610648532-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/https3A2F2Fblogs-images.forbes.com2Foliverwyman2Ffiles2F20182F092FDRONE-PHOTOsharegrid-648407-unsplash-1200x675.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images502.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone drooni lennokki miehittämätön AOP.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-3181111__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/food-drone---YouTube.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/drone-training-courses-feature-image.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/full_size.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/2020_02_03_85799_1580727008._medium.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/ezgif.com-webp-to-jpg.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-881831452-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-556843783-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images571.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/dji-4204796__340.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/pic_263.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/Capture98.JPG,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-601273211-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/1_Yx0Ngx0enGlBqKsAbZ4fcg.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images342.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/gettyimages-525338342-612x612.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/quadcopter.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/images420.jpg,Large QuadCopters,0,1,Large QuadCopters/images439.jpg,0,
Large QuadCopters/man-fly-drone-managing-sky-near-lake-69492395.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/maxresdefault (7).jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/bigstock-Quadcopter-With-Camera-Flying-299745865.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/933762407D3HW-2.4-Ghz-FPV-Remote-Control-6-Channel-Quadcopter-Drone-With-Wifi-Camera-3.jpg,Large QuadCopters,0,0,,0,
Large QuadCopters/image222.jpg,Large QuadCopters,0,0,,0,
