SNo,subject,classname,img,duplicate,parent_img,ssim_score
10990,p041,c3,img_78650.jpg,0,,0
10991,p041,c3,img_57710.jpg,1,img_78650.jpg,0.807683078
10992,p041,c3,img_80852.jpg,1,img_68416.jpg,0.824303156
10993,p041,c3,img_93325.jpg,1,img_78650.jpg,0.834271453
10994,p041,c3,img_32997.jpg,0,,0
10995,p041,c3,img_20553.jpg,1,img_32997.jpg,0.815686097
10996,p041,c3,img_43631.jpg,1,img_32997.jpg,0.800600295
10997,p041,c3,img_22555.jpg,0,,0
10998,p041,c3,img_12520.jpg,1,img_22555.jpg,0.866025518
10999,p041,c3,img_40827.jpg,0,,0
11000,p041,c3,img_55189.jpg,0,,0
11001,p041,c3,img_71430.jpg,0,,0
11002,p041,c3,img_85118.jpg,1,img_22555.jpg,0.806779837
11003,p041,c3,img_21358.jpg,0,,0
11004,p041,c3,img_31861.jpg,1,img_21358.jpg,0.876891073
11005,p041,c3,img_53600.jpg,1,img_21358.jpg,0.840418563
11006,p041,c3,img_74112.jpg,1,img_21358.jpg,0.863644296
11007,p041,c3,img_8276.jpg,1,img_21358.jpg,0.833831393
11008,p041,c3,img_61346.jpg,1,img_22555.jpg,0.800934213
11009,p041,c3,img_68776.jpg,1,img_21358.jpg,0.813726315
11010,p041,c3,img_69889.jpg,1,img_21358.jpg,0.806563733
11011,p041,c3,img_72533.jpg,0,,0
11012,p041,c4,img_97844.jpg,0,,0
11013,p041,c4,img_24973.jpg,1,img_97844.jpg,0.808404971
11014,p041,c4,img_70434.jpg,0,,0
11015,p041,c4,img_102043.jpg,0,,0
11016,p041,c4,img_16269.jpg,0,,0
11017,p041,c4,img_48809.jpg,0,,0
11018,p041,c4,img_35495.jpg,0,,0
11019,p041,c4,img_12474.jpg,0,,0
11020,p041,c4,img_73464.jpg,0,,0
11021,p041,c4,img_33416.jpg,1,img_35495.jpg,0.802438248
11022,p041,c4,img_72866.jpg,1,img_35495.jpg,0.801698608
11023,p041,c4,img_44750.jpg,1,img_12474.jpg,0.837553555
11024,p041,c4,img_55626.jpg,1,img_35495.jpg,0.813907649
11025,p041,c4,img_99583.jpg,1,img_35495.jpg,0.813080402
11026,p041,c4,img_76355.jpg,1,img_16269.jpg,0.800014839
11027,p041,c4,img_70351.jpg,1,img_16269.jpg,0.804504082
11028,p041,c4,img_52325.jpg,1,img_35495.jpg,0.804712015
11029,p041,c4,img_32678.jpg,0,,0
11030,p041,c4,img_4317.jpg,1,img_12474.jpg,0.81147372
11031,p041,c4,img_64918.jpg,1,img_12474.jpg,0.827500351
11032,p041,c4,img_14.jpg,1,img_12474.jpg,0.811309793
11033,p041,c4,img_25169.jpg,0,,0
11034,p041,c4,img_83455.jpg,1,img_25169.jpg,0.889545525
11035,p041,c4,img_36557.jpg,1,img_73464.jpg,0.813765041
11036,p041,c4,img_92227.jpg,1,img_25169.jpg,0.842830865
11037,p041,c4,img_25593.jpg,1,img_25169.jpg,0.819315452
11038,p041,c4,img_38417.jpg,1,img_25169.jpg,0.836320209
11039,p041,c4,img_29081.jpg,0,,0
11040,p041,c4,img_59137.jpg,0,,0
11041,p041,c4,img_34892.jpg,0,,0
11042,p041,c4,img_36887.jpg,1,img_25169.jpg,0.813233675
11043,p041,c4,img_32268.jpg,0,,0
11044,p041,c4,img_95256.jpg,0,,0
11045,p041,c4,img_53802.jpg,1,img_25169.jpg,0.80490676
11046,p041,c4,img_71511.jpg,1,img_25169.jpg,0.811285961
11047,p041,c4,img_89950.jpg,1,img_32268.jpg,0.82984457
11048,p041,c4,img_20595.jpg,1,img_59137.jpg,0.805298917
11049,p041,c4,img_28996.jpg,1,img_95256.jpg,0.803873842
11050,p041,c4,img_22041.jpg,0,,0
11051,p041,c4,img_12057.jpg,1,img_22041.jpg,0.812229821
11052,p041,c4,img_80275.jpg,0,,0
11053,p041,c4,img_76042.jpg,0,,0
11054,p041,c4,img_94845.jpg,0,,0
11055,p041,c4,img_37788.jpg,0,,0
11056,p041,c4,img_17198.jpg,0,,0
11057,p041,c4,img_93081.jpg,1,img_32678.jpg,0.812317084
11058,p041,c4,img_94859.jpg,1,img_95256.jpg,0.802127005
11059,p041,c4,img_18549.jpg,0,,0
11060,p041,c4,img_6717.jpg,0,,0
11061,p041,c4,img_71553.jpg,1,img_6717.jpg,0.84799097
11062,p041,c4,img_4042.jpg,1,img_18549.jpg,0.82374145
11063,p041,c4,img_9278.jpg,1,img_18549.jpg,0.814833786
11064,p041,c4,img_43924.jpg,1,img_6717.jpg,0.800449471
11065,p041,c4,img_56475.jpg,1,img_6717.jpg,0.805049433
11066,p041,c4,img_4353.jpg,1,img_6717.jpg,0.80663884
11067,p041,c4,img_1073.jpg,1,img_6717.jpg,0.802068055
11068,p041,c4,img_62685.jpg,1,img_18549.jpg,0.80159324
11069,p041,c4,img_56536.jpg,0,,0
11070,p041,c4,img_100361.jpg,1,img_56536.jpg,0.823192543
11071,p041,c4,img_95362.jpg,0,,0
11072,p041,c5,img_7490.jpg,0,,0
11073,p041,c5,img_93949.jpg,0,,0
11074,p041,c5,img_34447.jpg,1,img_7490.jpg,0.81407657
11075,p041,c5,img_19611.jpg,0,,0
11076,p041,c5,img_11892.jpg,1,img_19611.jpg,0.833462646
11077,p041,c5,img_49189.jpg,0,,0
11078,p041,c5,img_88912.jpg,0,,0
11079,p041,c5,img_91483.jpg,1,img_88912.jpg,0.811007288
11080,p041,c5,img_54621.jpg,0,,0
11081,p041,c5,img_100871.jpg,1,img_88912.jpg,0.8000618
11082,p041,c5,img_57751.jpg,0,,0
11083,p041,c5,img_59493.jpg,1,img_54621.jpg,0.818679176
11084,p041,c5,img_84874.jpg,0,,0
11085,p041,c5,img_67271.jpg,1,img_84874.jpg,0.856450632
11086,p041,c5,img_94196.jpg,0,,0
11087,p041,c5,img_66251.jpg,0,,0
11088,p041,c5,img_20399.jpg,1,img_66251.jpg,0.815703124
11089,p041,c5,img_29374.jpg,0,,0
11090,p041,c5,img_9111.jpg,1,img_66251.jpg,0.800484694
11091,p041,c5,img_56225.jpg,1,img_29374.jpg,0.811914337
11092,p041,c5,img_25277.jpg,0,,0
11093,p041,c5,img_11747.jpg,1,img_25277.jpg,0.808160829
11094,p041,c5,img_37508.jpg,1,img_29374.jpg,0.802659555
11095,p041,c5,img_96736.jpg,1,img_66251.jpg,0.823009581
11096,p041,c5,img_55437.jpg,0,,0
11097,p041,c5,img_21977.jpg,1,img_66251.jpg,0.814440151
11098,p041,c5,img_77510.jpg,1,img_29374.jpg,0.835542955
11099,p041,c5,img_81212.jpg,0,,0
11100,p041,c5,img_81903.jpg,0,,0
11101,p041,c5,img_95984.jpg,1,img_66251.jpg,0.80889642
11102,p041,c5,img_38120.jpg,1,img_25277.jpg,0.821113351
11103,p041,c5,img_9874.jpg,1,img_81903.jpg,0.802653766
11104,p041,c5,img_46380.jpg,1,img_25277.jpg,0.811009916
11105,p041,c5,img_49630.jpg,1,img_81903.jpg,0.80371072
11106,p041,c5,img_52148.jpg,1,img_81903.jpg,0.820695156
11107,p041,c5,img_69634.jpg,1,img_81903.jpg,0.812582469
11108,p041,c5,img_100905.jpg,0,,0
11109,p041,c5,img_65138.jpg,1,img_81903.jpg,0.822765971
11110,p041,c5,img_31059.jpg,0,,0
11111,p041,c5,img_11748.jpg,0,,0
11112,p041,c5,img_8327.jpg,0,,0
11113,p041,c5,img_54110.jpg,0,,0
11114,p041,c5,img_99748.jpg,0,,0
11115,p041,c5,img_60586.jpg,0,,0
11116,p041,c5,img_42331.jpg,0,,0
11117,p041,c5,img_76603.jpg,1,img_42331.jpg,0.836490407
11118,p041,c5,img_69580.jpg,1,img_42331.jpg,0.821877116
11119,p041,c5,img_35883.jpg,0,,0
11120,p041,c5,img_34794.jpg,1,img_42331.jpg,0.800955842
11121,p041,c5,img_9848.jpg,0,,0
11122,p041,c5,img_59195.jpg,0,,0
11123,p041,c5,img_18193.jpg,1,img_59195.jpg,0.813385964
11124,p041,c5,img_37512.jpg,0,,0
11125,p041,c5,img_4341.jpg,0,,0
11126,p041,c5,img_80629.jpg,0,,0
11127,p041,c5,img_58231.jpg,0,,0
11128,p041,c5,img_96529.jpg,0,,0
11129,p041,c5,img_9369.jpg,1,img_37512.jpg,0.813480139
11130,p041,c5,img_22905.jpg,1,img_37512.jpg,0.805372704
11131,p041,c5,img_27428.jpg,0,,0
11132,p041,c5,img_66897.jpg,1,img_27428.jpg,0.806294647
11133,p041,c6,img_86653.jpg,0,,0
11134,p041,c6,img_15382.jpg,1,img_86653.jpg,0.832660833
11135,p041,c6,img_79426.jpg,0,,0
11136,p041,c6,img_66687.jpg,0,,0
11137,p041,c6,img_22098.jpg,0,,0
11138,p041,c6,img_87034.jpg,0,,0
11139,p041,c6,img_2602.jpg,0,,0
11140,p041,c6,img_41583.jpg,0,,0
11141,p041,c6,img_25613.jpg,0,,0
11142,p041,c6,img_74901.jpg,1,img_25613.jpg,0.875787354
11143,p041,c6,img_6860.jpg,0,,0
11144,p041,c6,img_54209.jpg,0,,0
11145,p041,c6,img_16339.jpg,1,img_54209.jpg,0.823783501
11146,p041,c6,img_2882.jpg,0,,0
11147,p041,c6,img_97195.jpg,1,img_2882.jpg,0.815086227
11148,p041,c6,img_66046.jpg,1,img_2882.jpg,0.803379316
11149,p041,c6,img_77044.jpg,0,,0
11150,p041,c6,img_54847.jpg,0,,0
11151,p041,c6,img_65366.jpg,1,img_77044.jpg,0.800152658
11152,p041,c6,img_87651.jpg,0,,0
11153,p041,c6,img_59114.jpg,1,img_87651.jpg,0.847894723
11154,p041,c6,img_37072.jpg,0,,0
11155,p041,c6,img_49970.jpg,1,img_79426.jpg,0.809195356
11156,p041,c6,img_58453.jpg,1,img_79426.jpg,0.825202896
11157,p041,c6,img_90203.jpg,0,,0
11158,p041,c6,img_24594.jpg,1,img_77044.jpg,0.802308121
11159,p041,c6,img_71776.jpg,1,img_77044.jpg,0.824248562
11160,p041,c6,img_24276.jpg,1,img_77044.jpg,0.81426191
11161,p041,c6,img_40723.jpg,1,img_2882.jpg,0.802238598
11162,p041,c6,img_46460.jpg,0,,0
11163,p041,c6,img_64779.jpg,1,img_2882.jpg,0.803725586
11164,p041,c6,img_66485.jpg,1,img_46460.jpg,0.83235057
11165,p041,c6,img_70904.jpg,1,img_2882.jpg,0.802435468
11166,p041,c6,img_92061.jpg,1,img_46460.jpg,0.817361122
11167,p041,c6,img_6448.jpg,1,img_46460.jpg,0.807607621
11168,p041,c6,img_29470.jpg,1,img_46460.jpg,0.815066494
11169,p041,c6,img_39601.jpg,1,img_46460.jpg,0.819158104
11170,p041,c6,img_14168.jpg,0,,0
11171,p041,c6,img_212.jpg,1,img_14168.jpg,0.828617139
11172,p041,c6,img_18694.jpg,0,,0
11173,p041,c6,img_72410.jpg,1,img_18694.jpg,0.807098098
11174,p041,c6,img_84868.jpg,1,img_14168.jpg,0.805582182
11175,p041,c6,img_65694.jpg,1,img_18694.jpg,0.837881999
11176,p041,c6,img_6089.jpg,1,img_18694.jpg,0.807855688
11177,p041,c6,img_42943.jpg,0,,0
11178,p041,c6,img_74934.jpg,0,,0
11179,p041,c6,img_64732.jpg,0,,0
11180,p041,c6,img_89845.jpg,0,,0
11181,p041,c6,img_39102.jpg,1,img_42943.jpg,0.812729422
11182,p041,c6,img_48975.jpg,0,,0
11183,p041,c6,img_55007.jpg,1,img_48975.jpg,0.834247255
11184,p041,c6,img_37128.jpg,1,img_89845.jpg,0.821244662
11185,p041,c6,img_30382.jpg,0,,0
11186,p041,c6,img_66935.jpg,0,,0
11187,p041,c6,img_49290.jpg,0,,0
11188,p041,c6,img_63846.jpg,1,img_49290.jpg,0.838881626
11189,p041,c6,img_27903.jpg,0,,0
11190,p041,c6,img_16735.jpg,1,img_27903.jpg,0.80723855
11191,p041,c6,img_67615.jpg,0,,0
11192,p041,c6,img_85370.jpg,1,img_67615.jpg,0.806228865
11193,p041,c6,img_13053.jpg,0,,0
11194,p041,c7,img_40399.jpg,0,,0
11195,p041,c7,img_85823.jpg,0,,0
11196,p041,c7,img_36540.jpg,0,,0
11197,p041,c7,img_1086.jpg,0,,0
11198,p041,c7,img_10233.jpg,0,,0
11199,p041,c7,img_1918.jpg,0,,0
11200,p041,c7,img_52359.jpg,0,,0
11201,p041,c7,img_89767.jpg,0,,0
11202,p041,c7,img_10696.jpg,0,,0
11203,p041,c7,img_22545.jpg,0,,0
11204,p041,c7,img_41581.jpg,0,,0
11205,p041,c7,img_93292.jpg,0,,0
11206,p041,c7,img_15456.jpg,0,,0
11207,p041,c7,img_21093.jpg,0,,0
11208,p041,c7,img_16477.jpg,0,,0
11209,p041,c7,img_71563.jpg,0,,0
11210,p041,c7,img_11057.jpg,0,,0
11211,p041,c7,img_49728.jpg,0,,0
11212,p041,c7,img_41359.jpg,0,,0
11213,p041,c7,img_26053.jpg,0,,0
11214,p041,c7,img_87790.jpg,0,,0
11215,p041,c7,img_88199.jpg,0,,0
11216,p041,c7,img_60839.jpg,0,,0
11217,p041,c7,img_30584.jpg,0,,0
11218,p041,c7,img_32878.jpg,0,,0
11219,p041,c7,img_58990.jpg,0,,0
11220,p041,c7,img_82833.jpg,0,,0
11221,p041,c7,img_36907.jpg,0,,0
11222,p041,c7,img_84688.jpg,0,,0
11223,p041,c7,img_32236.jpg,0,,0
11224,p041,c7,img_56636.jpg,0,,0
11225,p041,c7,img_63177.jpg,0,,0
11226,p041,c7,img_939.jpg,0,,0
11227,p041,c7,img_83817.jpg,0,,0
11228,p041,c7,img_59740.jpg,0,,0
11229,p041,c7,img_31180.jpg,0,,0
11230,p041,c7,img_13562.jpg,0,,0
11231,p041,c7,img_29635.jpg,0,,0
11232,p041,c7,img_10479.jpg,0,,0
11233,p041,c7,img_75321.jpg,0,,0
11234,p041,c7,img_1687.jpg,0,,0
11235,p041,c7,img_15033.jpg,1,img_1687.jpg,0.800138106
11236,p041,c7,img_3469.jpg,0,,0
11237,p041,c7,img_10950.jpg,0,,0
11238,p041,c7,img_93632.jpg,0,,0
11239,p041,c7,img_67188.jpg,0,,0
11240,p041,c7,img_100164.jpg,0,,0
11241,p041,c7,img_10478.jpg,0,,0
11242,p041,c7,img_58105.jpg,0,,0
11243,p041,c7,img_74786.jpg,0,,0
11244,p041,c7,img_5264.jpg,0,,0
11245,p041,c7,img_52786.jpg,0,,0
11246,p041,c7,img_49662.jpg,0,,0
11247,p041,c7,img_2879.jpg,0,,0
11248,p041,c7,img_45593.jpg,0,,0
11249,p041,c7,img_97794.jpg,0,,0
11250,p041,c7,img_70678.jpg,0,,0
11251,p041,c7,img_98890.jpg,1,img_70678.jpg,0.855180438
11252,p041,c7,img_94009.jpg,0,,0
11253,p041,c7,img_75299.jpg,1,img_94009.jpg,0.807782473
11254,p041,c7,img_78913.jpg,0,,0
11255,p041,c8,img_90894.jpg,0,,0
11256,p041,c8,img_79982.jpg,0,,0
11257,p041,c8,img_29290.jpg,0,,0
11258,p041,c8,img_14814.jpg,0,,0
11259,p041,c8,img_35843.jpg,0,,0
11260,p041,c8,img_47928.jpg,0,,0
11261,p041,c8,img_3171.jpg,0,,0
11262,p041,c8,img_26.jpg,1,img_3171.jpg,0.82307666
11263,p041,c8,img_13495.jpg,0,,0
11264,p041,c8,img_87249.jpg,0,,0
11265,p041,c8,img_35244.jpg,0,,0
11266,p041,c8,img_7887.jpg,0,,0
11267,p041,c8,img_11470.jpg,0,,0
11268,p041,c8,img_19450.jpg,1,img_7887.jpg,0.802423799
11269,p041,c8,img_28747.jpg,0,,0
11270,p041,c8,img_91700.jpg,0,,0
11271,p041,c8,img_62501.jpg,0,,0
11272,p041,c8,img_61128.jpg,1,img_62501.jpg,0.803695291
11273,p041,c8,img_76691.jpg,0,,0
11274,p041,c8,img_31139.jpg,1,img_76691.jpg,0.81239114
11275,p041,c8,img_41461.jpg,0,,0
11276,p041,c8,img_37003.jpg,0,,0
11277,p041,c8,img_86214.jpg,1,img_62501.jpg,0.809569343
11278,p041,c8,img_75090.jpg,1,img_37003.jpg,0.821984151
11279,p041,c8,img_86015.jpg,0,,0
11280,p041,c8,img_40824.jpg,0,,0
11281,p041,c8,img_46830.jpg,0,,0
11282,p041,c8,img_87278.jpg,0,,0
11283,p041,c8,img_76358.jpg,0,,0
11284,p041,c8,img_83277.jpg,0,,0
11285,p041,c8,img_42341.jpg,0,,0
11286,p041,c8,img_71576.jpg,0,,0
11287,p041,c8,img_16820.jpg,0,,0
11288,p041,c8,img_92690.jpg,0,,0
11289,p041,c8,img_61610.jpg,1,img_92690.jpg,0.822025542
11290,p041,c8,img_88731.jpg,0,,0
11291,p041,c8,img_76022.jpg,0,,0
11292,p041,c8,img_51392.jpg,0,,0
11293,p041,c8,img_26709.jpg,0,,0
11294,p041,c8,img_60467.jpg,0,,0
11295,p041,c8,img_65563.jpg,1,img_60467.jpg,0.827017735
11296,p041,c8,img_65562.jpg,0,,0
11297,p041,c8,img_98619.jpg,0,,0
11298,p041,c8,img_78417.jpg,1,img_98619.jpg,0.800974605
11299,p041,c8,img_43372.jpg,1,img_98619.jpg,0.80903868
11300,p041,c8,img_23948.jpg,1,img_98619.jpg,0.819175269
11301,p041,c8,img_66492.jpg,0,,0
11302,p041,c8,img_2421.jpg,0,,0
11303,p041,c8,img_96758.jpg,0,,0
11304,p041,c8,img_70539.jpg,0,,0
11305,p041,c8,img_25969.jpg,0,,0
11306,p041,c8,img_12575.jpg,0,,0
11307,p041,c8,img_67360.jpg,1,img_12575.jpg,0.80390202
11308,p041,c8,img_16782.jpg,0,,0
11309,p041,c8,img_38980.jpg,0,,0
11310,p041,c8,img_85990.jpg,0,,0
11311,p041,c8,img_22410.jpg,0,,0
11312,p041,c8,img_46920.jpg,0,,0
11313,p041,c8,img_5377.jpg,0,,0
11314,p041,c9,img_82288.jpg,0,,0
11315,p041,c9,img_74981.jpg,0,,0
11316,p041,c9,img_88739.jpg,1,img_74981.jpg,0.85931384
11317,p041,c9,img_43540.jpg,1,img_74981.jpg,0.822711298
11318,p041,c9,img_31051.jpg,1,img_74981.jpg,0.851657459
11319,p041,c9,img_3214.jpg,1,img_74981.jpg,0.837153692
11320,p041,c9,img_44196.jpg,1,img_74981.jpg,0.828917767
11321,p041,c9,img_44553.jpg,1,img_74981.jpg,0.860179263
11322,p041,c9,img_39101.jpg,1,img_74981.jpg,0.835620958
11323,p041,c9,img_71786.jpg,1,img_74981.jpg,0.854218509
11324,p041,c9,img_35288.jpg,1,img_74981.jpg,0.849270159
11325,p041,c9,img_34355.jpg,1,img_74981.jpg,0.83681925
11326,p041,c9,img_71759.jpg,1,img_74981.jpg,0.834791787
11327,p041,c9,img_39424.jpg,1,img_74981.jpg,0.835058388
11328,p041,c9,img_37020.jpg,1,img_74981.jpg,0.836948211
11329,p041,c9,img_63992.jpg,1,img_74981.jpg,0.841737978
11330,p041,c9,img_35488.jpg,1,img_74981.jpg,0.847371055
11331,p041,c9,img_13982.jpg,1,img_74981.jpg,0.82026969
11332,p041,c9,img_19147.jpg,1,img_74981.jpg,0.818774161
11333,p041,c9,img_67453.jpg,1,img_74981.jpg,0.818411229
11334,p041,c9,img_28177.jpg,1,img_74981.jpg,0.807826612
11335,p041,c9,img_25867.jpg,0,,0
11336,p041,c9,img_95661.jpg,1,img_74981.jpg,0.832985653
11337,p041,c9,img_61321.jpg,1,img_74981.jpg,0.814090087
11338,p041,c9,img_87882.jpg,1,img_25867.jpg,0.818604009
11339,p041,c9,img_62592.jpg,1,img_25867.jpg,0.818933318
11340,p041,c9,img_7682.jpg,1,img_25867.jpg,0.81173543
11341,p041,c9,img_45428.jpg,1,img_25867.jpg,0.809630148
11342,p041,c9,img_25909.jpg,1,img_25867.jpg,0.830816658
11343,p041,c9,img_43765.jpg,0,,0
11344,p041,c9,img_35872.jpg,1,img_25867.jpg,0.820277814
11345,p041,c9,img_15496.jpg,1,img_25867.jpg,0.816843841
11346,p041,c9,img_25152.jpg,1,img_25867.jpg,0.814434817
11347,p041,c9,img_71047.jpg,1,img_25867.jpg,0.80547752
11348,p041,c9,img_79389.jpg,1,img_25867.jpg,0.812756258
11349,p041,c9,img_47235.jpg,1,img_25867.jpg,0.83495061
11350,p041,c9,img_33059.jpg,1,img_74981.jpg,0.802865283
11351,p041,c9,img_43908.jpg,1,img_74981.jpg,0.80848811
11352,p041,c9,img_21088.jpg,1,img_25867.jpg,0.83427014
11353,p041,c9,img_50911.jpg,1,img_25867.jpg,0.818304171
11354,p041,c9,img_154.jpg,1,img_25867.jpg,0.820732791
11355,p041,c9,img_32091.jpg,1,img_25867.jpg,0.816166793
11356,p041,c9,img_82581.jpg,0,,0
11357,p041,c9,img_32659.jpg,0,,0
11358,p041,c9,img_32631.jpg,1,img_74981.jpg,0.815760192
11359,p041,c9,img_88513.jpg,1,img_74981.jpg,0.80436316
11360,p041,c9,img_92869.jpg,1,img_74981.jpg,0.820539978
11361,p041,c9,img_19055.jpg,0,,0
11362,p041,c9,img_53765.jpg,1,img_25867.jpg,0.809007051
11363,p041,c9,img_86118.jpg,1,img_25867.jpg,0.802067509
11364,p041,c9,img_93096.jpg,0,,0
11365,p041,c9,img_85020.jpg,0,,0
11366,p041,c9,img_9330.jpg,0,,0
11367,p041,c9,img_66298.jpg,0,,0
11368,p041,c9,img_8823.jpg,1,img_66298.jpg,0.826574094
11369,p041,c9,img_18208.jpg,1,img_66298.jpg,0.823327531
11370,p041,c9,img_100429.jpg,1,img_9330.jpg,0.83653819
11371,p041,c9,img_23876.jpg,1,img_9330.jpg,0.816653104
11372,p041,c9,img_57660.jpg,1,img_74981.jpg,0.811918762
11373,p042,c0,img_44073.jpg,0,,0
11374,p042,c0,img_10570.jpg,1,img_44073.jpg,0.813648027
11375,p042,c0,img_50819.jpg,1,img_44073.jpg,0.80307973
11376,p042,c0,img_63414.jpg,0,,0
11377,p042,c0,img_17524.jpg,1,img_63414.jpg,0.803958297
11378,p042,c0,img_86714.jpg,0,,0
11379,p042,c0,img_19303.jpg,1,img_86714.jpg,0.812846403
11380,p042,c0,img_57365.jpg,1,img_63414.jpg,0.825882989
11381,p042,c0,img_46834.jpg,0,,0
11382,p042,c0,img_69558.jpg,0,,0
11383,p042,c0,img_13033.jpg,1,img_69558.jpg,0.833797072
11384,p042,c0,img_68999.jpg,0,,0
11385,p042,c0,img_35369.jpg,0,,0
11386,p042,c0,img_100145.jpg,0,,0
11387,p042,c0,img_34518.jpg,1,img_100145.jpg,0.803547725
11388,p042,c0,img_31251.jpg,1,img_100145.jpg,0.804925711
11389,p042,c0,img_99635.jpg,1,img_100145.jpg,0.802205638
11390,p042,c0,img_23449.jpg,0,,0
11391,p042,c0,img_73479.jpg,0,,0
11392,p042,c0,img_54533.jpg,0,,0
11393,p042,c0,img_14705.jpg,1,img_54533.jpg,0.840026822
11394,p042,c0,img_101414.jpg,0,,0
11395,p042,c0,img_96406.jpg,1,img_101414.jpg,0.803353841
11396,p042,c0,img_97987.jpg,0,,0
11397,p042,c0,img_8122.jpg,0,,0
11398,p042,c0,img_56142.jpg,1,img_8122.jpg,0.876559411
11399,p042,c0,img_40349.jpg,1,img_8122.jpg,0.874071656
11400,p042,c0,img_59032.jpg,0,,0
11401,p042,c0,img_88552.jpg,0,,0
11402,p042,c0,img_81503.jpg,1,img_88552.jpg,0.829706727
11403,p042,c0,img_79384.jpg,0,,0
11404,p042,c0,img_41282.jpg,1,img_79384.jpg,0.802708803
11405,p042,c0,img_64030.jpg,0,,0
11406,p042,c0,img_72276.jpg,0,,0
11407,p042,c0,img_94525.jpg,1,img_72276.jpg,0.847994327
11408,p042,c0,img_72204.jpg,1,img_72276.jpg,0.897602851
11409,p042,c0,img_101673.jpg,1,img_72276.jpg,0.867019711
11410,p042,c0,img_36943.jpg,1,img_72276.jpg,0.823226371
11411,p042,c0,img_69183.jpg,0,,0
11412,p042,c0,img_5929.jpg,1,img_69183.jpg,0.800534257
11413,p042,c0,img_18799.jpg,0,,0
11414,p042,c0,img_83438.jpg,1,img_18799.jpg,0.820877881
11415,p042,c0,img_24204.jpg,1,img_72276.jpg,0.81976576
11416,p042,c0,img_74374.jpg,0,,0
11417,p042,c0,img_65833.jpg,0,,0
11418,p042,c0,img_10652.jpg,0,,0
11419,p042,c0,img_70230.jpg,0,,0
11420,p042,c0,img_7990.jpg,0,,0
11421,p042,c0,img_50384.jpg,0,,0
11422,p042,c0,img_1929.jpg,0,,0
11423,p042,c0,img_13935.jpg,0,,0
11424,p042,c0,img_51658.jpg,0,,0
11425,p042,c0,img_93907.jpg,0,,0
11426,p042,c0,img_96975.jpg,0,,0
11427,p042,c0,img_44655.jpg,1,img_93907.jpg,0.845344804
11428,p042,c0,img_58568.jpg,1,img_96975.jpg,0.831374238
11429,p042,c0,img_18940.jpg,1,img_96975.jpg,0.84600226
11430,p042,c0,img_56666.jpg,1,img_96975.jpg,0.809432849
11431,p042,c0,img_70144.jpg,1,img_96975.jpg,0.800295995
11432,p042,c1,img_24100.jpg,0,,0
11433,p042,c1,img_60614.jpg,1,img_24100.jpg,0.817139599
11434,p042,c1,img_15277.jpg,0,,0
11435,p042,c1,img_76898.jpg,1,img_15277.jpg,0.86322959
11436,p042,c1,img_74124.jpg,1,img_15277.jpg,0.805751287
11437,p042,c1,img_51876.jpg,0,,0
11438,p042,c1,img_13365.jpg,1,img_51876.jpg,0.865686292
11439,p042,c1,img_82970.jpg,1,img_51876.jpg,0.839883311
11440,p042,c1,img_97001.jpg,1,img_51876.jpg,0.833273587
11441,p042,c1,img_20213.jpg,0,,0
11442,p042,c1,img_67012.jpg,0,,0
11443,p042,c1,img_74838.jpg,1,img_67012.jpg,0.864005306
11444,p042,c1,img_16333.jpg,1,img_67012.jpg,0.833499393
11445,p042,c1,img_21915.jpg,0,,0
11446,p042,c1,img_12617.jpg,0,,0
11447,p042,c1,img_91835.jpg,0,,0
11448,p042,c1,img_65954.jpg,1,img_12617.jpg,0.833585154
11449,p042,c1,img_20268.jpg,1,img_21915.jpg,0.835518355
11450,p042,c1,img_60321.jpg,1,img_12617.jpg,0.848316727
11451,p042,c1,img_35980.jpg,1,img_12617.jpg,0.846958967
11452,p042,c1,img_28552.jpg,1,img_12617.jpg,0.826905266
11453,p042,c1,img_57752.jpg,1,img_12617.jpg,0.826152406
11454,p042,c1,img_7422.jpg,1,img_91835.jpg,0.810167971
11455,p042,c1,img_1224.jpg,1,img_91835.jpg,0.839073607
11456,p042,c1,img_75499.jpg,0,,0
11457,p042,c1,img_34130.jpg,1,img_75499.jpg,0.874584759
11458,p042,c1,img_93334.jpg,1,img_91835.jpg,0.841944739
11459,p042,c1,img_58998.jpg,1,img_91835.jpg,0.837067697
11460,p042,c1,img_14835.jpg,1,img_91835.jpg,0.800699887
11461,p042,c1,img_39941.jpg,1,img_75499.jpg,0.814994031
11462,p042,c1,img_89846.jpg,1,img_75499.jpg,0.852987357
11463,p042,c1,img_689.jpg,1,img_75499.jpg,0.821577999
11464,p042,c1,img_20667.jpg,1,img_75499.jpg,0.820245199
11465,p042,c1,img_72732.jpg,0,,0
11466,p042,c1,img_25940.jpg,1,img_72732.jpg,0.835750964
11467,p042,c1,img_99283.jpg,1,img_72732.jpg,0.83985715
11468,p042,c1,img_7149.jpg,0,,0
11469,p042,c1,img_92636.jpg,1,img_7149.jpg,0.811741041
11470,p042,c1,img_56097.jpg,0,,0
11471,p042,c1,img_35718.jpg,1,img_56097.jpg,0.875217376
11472,p042,c1,img_60127.jpg,0,,0
11473,p042,c1,img_76342.jpg,0,,0
11474,p042,c1,img_61074.jpg,0,,0
11475,p042,c1,img_7233.jpg,0,,0
11476,p042,c1,img_65134.jpg,0,,0
11477,p042,c1,img_84657.jpg,0,,0
