SNo,subject,classname,img,duplicate,parent_img,ssim_score,duplicate_final
9173,p026,c9,img_73196.jpg,0,,0,0
9174,p026,c9,img_48817.jpg,0,,0,0
9175,p026,c9,img_10232.jpg,0,,0,0
9176,p026,c9,img_51326.jpg,0,,0,0
9177,p026,c9,img_5361.jpg,0,,0,0
9178,p026,c9,img_63562.jpg,0,,0,0
9179,p026,c9,img_91822.jpg,0,,0,0
9180,p026,c9,img_53518.jpg,0,,0,0
9181,p026,c9,img_20513.jpg,0,,0,0
9182,p026,c9,img_95005.jpg,0,,0,0
9183,p026,c9,img_44215.jpg,0,,0,0
9184,p026,c9,img_82297.jpg,0,,0,0
9185,p026,c9,img_54685.jpg,0,,0,0
9186,p026,c9,img_96266.jpg,0,,0,0
9187,p026,c9,img_60974.jpg,0,,0,0
9188,p026,c9,img_28508.jpg,0,,0,0
9189,p026,c9,img_75671.jpg,0,,0,0
9190,p026,c9,img_10917.jpg,0,,0,0
9191,p026,c9,img_9512.jpg,0,,0,0
9192,p026,c9,img_50520.jpg,0,,0,0
9193,p026,c9,img_39369.jpg,0,,0,0
9194,p026,c9,img_67906.jpg,1,img_39369.jpg,0.818686735,0
9195,p026,c9,img_99295.jpg,0,,0,0
9196,p026,c9,img_47026.jpg,0,,0,0
9197,p026,c9,img_35420.jpg,0,,0,0
9198,p026,c9,img_90370.jpg,0,,0,0
9199,p026,c9,img_49252.jpg,0,,0,0
9200,p026,c9,img_63661.jpg,0,,0,0
9201,p026,c9,img_83320.jpg,0,,0,0
9202,p026,c9,img_11528.jpg,0,,0,0
9203,p026,c9,img_9634.jpg,1,img_11528.jpg,0.829544064,1
9204,p026,c9,img_24747.jpg,0,,0,0
9205,p026,c9,img_71925.jpg,0,,0,0
9206,p026,c9,img_81578.jpg,0,,0,0
9207,p026,c9,img_43423.jpg,0,,0,0
9208,p026,c9,img_101611.jpg,0,,0,0
9209,p026,c9,img_28033.jpg,1,img_43423.jpg,0.811725467,0
9210,p026,c9,img_85817.jpg,0,,0,0
9211,p026,c9,img_8484.jpg,0,,0,0
9212,p026,c9,img_74489.jpg,0,,0,0
9213,p026,c9,img_46424.jpg,0,,0,0
9214,p026,c9,img_31275.jpg,0,,0,0
9215,p026,c9,img_52436.jpg,0,,0,0
9216,p026,c9,img_53672.jpg,0,,0,0
9217,p026,c9,img_71490.jpg,0,,0,0
9218,p026,c9,img_71824.jpg,0,,0,0
9219,p026,c9,img_18444.jpg,0,,0,0
9220,p026,c9,img_59344.jpg,0,,0,0
9221,p026,c9,img_91312.jpg,0,,0,0
9222,p026,c9,img_75061.jpg,0,,0,0
9223,p026,c9,img_3084.jpg,0,,0,0
9224,p026,c9,img_23756.jpg,0,,0,0
9225,p026,c9,img_44747.jpg,0,,0,0
9226,p026,c9,img_62222.jpg,0,,0,0
9227,p026,c9,img_47165.jpg,0,,0,0
9228,p026,c9,img_14315.jpg,0,,0,0
9229,p026,c9,img_98731.jpg,0,,0,0
9230,p026,c9,img_1825.jpg,0,,0,0
9231,p026,c9,img_56371.jpg,0,,0,0
9232,p026,c9,img_64613.jpg,0,,0,0
9233,p026,c9,img_51145.jpg,0,,0,0
9234,p026,c9,img_33005.jpg,0,,0,0
9235,p026,c9,img_27847.jpg,0,,0,0
9236,p026,c9,img_37406.jpg,0,,0,0
9237,p026,c9,img_25887.jpg,0,,0,0
9238,p026,c9,img_4597.jpg,0,,0,0
9239,p026,c9,img_49894.jpg,0,,0,0
9240,p026,c9,img_8601.jpg,0,,0,0
9241,p026,c9,img_38956.jpg,0,,0,0
9242,p026,c9,img_12588.jpg,0,,0,0
9243,p026,c9,img_71469.jpg,0,,0,0
9244,p026,c9,img_83115.jpg,0,,0,0
9245,p026,c9,img_21846.jpg,0,,0,0
9246,p026,c9,img_50788.jpg,0,,0,0
9247,p026,c9,img_27785.jpg,0,,0,0
9248,p026,c9,img_83649.jpg,0,,0,0
9249,p026,c9,img_88722.jpg,0,,0,0
9250,p026,c9,img_8480.jpg,0,,0,0
9251,p026,c9,img_88717.jpg,0,,0,0
9252,p026,c9,img_96054.jpg,0,,0,0
9253,p026,c9,img_63714.jpg,0,,0,0
9254,p026,c9,img_36732.jpg,0,,0,0
9255,p026,c9,img_2370.jpg,0,,0,0
9256,p026,c9,img_50197.jpg,0,,0,0
9257,p026,c9,img_47067.jpg,0,,0,0
9258,p026,c9,img_68625.jpg,0,,0,0
9259,p026,c9,img_95888.jpg,0,,0,0
9260,p026,c9,img_42363.jpg,0,,0,0
9261,p026,c9,img_66437.jpg,0,,0,0
9262,p026,c9,img_5855.jpg,0,,0,0
9263,p026,c9,img_46485.jpg,0,,0,0
9264,p026,c9,img_55120.jpg,0,,0,0
9265,p026,c9,img_82259.jpg,0,,0,0
9266,p026,c9,img_34825.jpg,0,,0,0
9267,p026,c9,img_66427.jpg,0,,0,0
9268,p026,c9,img_63600.jpg,0,,0,0
9269,p035,c0,img_66660.jpg,0,,0,0
9270,p035,c0,img_89362.jpg,1,img_66660.jpg,0.963027575,1
9271,p035,c0,img_13584.jpg,1,img_66660.jpg,0.91309207,1
9272,p035,c0,img_4400.jpg,1,img_66660.jpg,0.907611112,1
9273,p035,c0,img_48340.jpg,1,img_66660.jpg,0.858784349,1
9274,p035,c0,img_37109.jpg,1,img_66660.jpg,0.826414181,1
9275,p035,c0,img_48482.jpg,1,img_66660.jpg,0.806120423,0
9276,p035,c0,img_3509.jpg,0,,0,0
9277,p035,c0,img_59446.jpg,1,img_3509.jpg,0.956432331,1
9278,p035,c0,img_42283.jpg,1,img_3509.jpg,0.932775037,1
9279,p035,c0,img_5869.jpg,1,img_3509.jpg,0.939347633,1
9280,p035,c0,img_93090.jpg,1,img_3509.jpg,0.940372241,1
9281,p035,c0,img_55476.jpg,1,img_3509.jpg,0.960207578,1
9282,p035,c0,img_36549.jpg,1,img_3509.jpg,0.951356001,1
9283,p035,c0,img_78110.jpg,1,img_3509.jpg,0.935073991,1
9284,p035,c0,img_99289.jpg,1,img_3509.jpg,0.935644162,1
9285,p035,c0,img_51076.jpg,1,img_3509.jpg,0.937991802,1
9286,p035,c0,img_51232.jpg,1,img_3509.jpg,0.929936483,1
9287,p035,c0,img_11067.jpg,1,img_3509.jpg,0.929337356,1
9288,p035,c0,img_19302.jpg,1,img_3509.jpg,0.935568892,1
9289,p035,c0,img_55729.jpg,1,img_3509.jpg,0.935455335,1
9290,p035,c0,img_76704.jpg,1,img_3509.jpg,0.935368971,1
9291,p035,c0,img_7044.jpg,1,img_3509.jpg,0.928918932,1
9292,p035,c0,img_101223.jpg,1,img_3509.jpg,0.927752546,1
9293,p035,c0,img_34741.jpg,1,img_3509.jpg,0.938419287,1
9294,p035,c0,img_90390.jpg,1,img_3509.jpg,0.939594085,1
9295,p035,c0,img_38463.jpg,1,img_3509.jpg,0.930881792,1
9296,p035,c0,img_62061.jpg,1,img_3509.jpg,0.927923426,1
9297,p035,c0,img_74744.jpg,1,img_3509.jpg,0.928188957,1
9298,p035,c0,img_91123.jpg,1,img_3509.jpg,0.928875744,1
9299,p035,c0,img_70438.jpg,1,img_3509.jpg,0.928075442,1
9300,p035,c0,img_16033.jpg,1,img_3509.jpg,0.926707428,1
9301,p035,c0,img_4824.jpg,1,img_3509.jpg,0.915976819,1
9302,p035,c0,img_3824.jpg,1,img_3509.jpg,0.922496365,1
9303,p035,c0,img_30360.jpg,1,img_3509.jpg,0.924680507,1
9304,p035,c0,img_46325.jpg,1,img_3509.jpg,0.923730451,1
9305,p035,c0,img_7608.jpg,1,img_3509.jpg,0.924521005,1
9306,p035,c0,img_79839.jpg,1,img_3509.jpg,0.918075565,1
9307,p035,c0,img_23004.jpg,1,img_3509.jpg,0.921711861,1
9308,p035,c0,img_7553.jpg,1,img_3509.jpg,0.925642003,1
9309,p035,c0,img_4013.jpg,1,img_3509.jpg,0.913418617,1
9310,p035,c0,img_66673.jpg,1,img_3509.jpg,0.881149749,1
9311,p035,c0,img_30218.jpg,1,img_3509.jpg,0.866600452,1
9312,p035,c0,img_67320.jpg,1,img_3509.jpg,0.871103453,1
9313,p035,c0,img_46925.jpg,1,img_3509.jpg,0.874439855,1
9314,p035,c0,img_53168.jpg,1,img_3509.jpg,0.895350402,1
9315,p035,c0,img_18267.jpg,1,img_3509.jpg,0.895852089,1
9316,p035,c0,img_5325.jpg,1,img_3509.jpg,0.869845275,1
9317,p035,c0,img_38312.jpg,1,img_3509.jpg,0.880924492,1
9318,p035,c0,img_94155.jpg,1,img_3509.jpg,0.882229347,1
9319,p035,c0,img_16813.jpg,1,img_3509.jpg,0.87490928,1
9320,p035,c0,img_16363.jpg,1,img_3509.jpg,0.880377581,1
9321,p035,c0,img_40141.jpg,1,img_3509.jpg,0.868376011,1
9322,p035,c0,img_47947.jpg,1,img_3509.jpg,0.875720964,1
9323,p035,c0,img_65222.jpg,1,img_3509.jpg,0.880400436,1
9324,p035,c0,img_14779.jpg,1,img_3509.jpg,0.88104536,1
9325,p035,c0,img_4219.jpg,1,img_3509.jpg,0.871648909,1
9326,p035,c0,img_32813.jpg,1,img_3509.jpg,0.861182869,1
9327,p035,c0,img_94809.jpg,1,img_3509.jpg,0.876343962,1
9328,p035,c0,img_83656.jpg,1,img_3509.jpg,0.876700486,1
9329,p035,c0,img_60797.jpg,1,img_3509.jpg,0.870337146,1
9330,p035,c0,img_86894.jpg,1,img_3509.jpg,0.876855576,1
9331,p035,c0,img_4461.jpg,1,img_3509.jpg,0.856687791,1
9332,p035,c0,img_68450.jpg,1,img_3509.jpg,0.815555605,0
9333,p035,c0,img_1197.jpg,0,,0,0
9334,p035,c0,img_2151.jpg,1,img_1197.jpg,0.891343663,1
9335,p035,c0,img_89173.jpg,1,img_1197.jpg,0.875171932,1
9336,p035,c0,img_20144.jpg,1,img_1197.jpg,0.860416675,1
9337,p035,c0,img_14757.jpg,1,img_1197.jpg,0.837160328,1
9338,p035,c0,img_41663.jpg,1,img_1197.jpg,0.872771715,1
9339,p035,c0,img_3975.jpg,1,img_1197.jpg,0.822580885,1
9340,p035,c0,img_90765.jpg,1,img_3509.jpg,0.854341255,1
9341,p035,c0,img_38433.jpg,1,img_3509.jpg,0.81481953,0
9342,p035,c0,img_71915.jpg,0,,0,0
9343,p035,c0,img_62376.jpg,1,img_71915.jpg,0.942829469,1
9344,p035,c0,img_19780.jpg,1,img_71915.jpg,0.896674484,1
9345,p035,c0,img_42698.jpg,1,img_71915.jpg,0.852871274,1
9346,p035,c0,img_4053.jpg,1,img_71915.jpg,0.848054211,1
9347,p035,c0,img_101938.jpg,1,img_71915.jpg,0.844105277,1
9348,p035,c0,img_89942.jpg,1,img_71915.jpg,0.844820751,1
9349,p035,c0,img_84960.jpg,1,img_71915.jpg,0.842941944,1
9350,p035,c0,img_36155.jpg,1,img_71915.jpg,0.872165585,1
9351,p035,c0,img_55813.jpg,1,img_71915.jpg,0.894996279,1
9352,p035,c0,img_74437.jpg,1,img_71915.jpg,0.895297266,1
9353,p035,c0,img_50058.jpg,1,img_71915.jpg,0.872171029,1
9354,p035,c0,img_7373.jpg,1,img_71915.jpg,0.869378084,1
9355,p035,c0,img_57153.jpg,1,img_71915.jpg,0.873308406,1
9356,p035,c0,img_17396.jpg,1,img_71915.jpg,0.865924311,1
9357,p035,c0,img_50998.jpg,1,img_71915.jpg,0.852935401,1
9358,p035,c0,img_15596.jpg,1,img_71915.jpg,0.847661459,1
9359,p035,c0,img_97072.jpg,1,img_71915.jpg,0.846519562,1
9360,p035,c0,img_79759.jpg,1,img_71915.jpg,0.853406367,1
9361,p035,c0,img_22011.jpg,1,img_71915.jpg,0.850485537,1
9362,p035,c0,img_20759.jpg,1,img_71915.jpg,0.846610666,1
9363,p035,c1,img_26100.jpg,0,,0,0
9364,p035,c1,img_85614.jpg,0,,0,0
9365,p035,c1,img_9912.jpg,0,,0,0
9366,p035,c1,img_8943.jpg,1,img_9912.jpg,0.885592832,1
9367,p035,c1,img_99455.jpg,1,img_9912.jpg,0.838413373,1
9368,p035,c1,img_64390.jpg,1,img_9912.jpg,0.864647692,1
9369,p035,c1,img_70198.jpg,1,img_9912.jpg,0.834369624,1
9370,p035,c1,img_64937.jpg,0,,0,0
9371,p035,c1,img_47439.jpg,1,img_64937.jpg,0.839052458,1
9372,p035,c1,img_44204.jpg,1,img_64937.jpg,0.80047007,0
9373,p035,c1,img_29808.jpg,0,,0,0
9374,p035,c1,img_17413.jpg,1,img_29808.jpg,0.843525511,1
9375,p035,c1,img_68592.jpg,1,img_29808.jpg,0.828590849,1
9376,p035,c1,img_57581.jpg,1,img_29808.jpg,0.839934984,1
9377,p035,c1,img_34497.jpg,1,img_29808.jpg,0.832956259,1
9378,p035,c1,img_100230.jpg,1,img_29808.jpg,0.847003012,1
9379,p035,c1,img_98489.jpg,1,img_29808.jpg,0.843825891,1
9380,p035,c1,img_58889.jpg,1,img_29808.jpg,0.811629646,0
9381,p035,c1,img_58963.jpg,0,,0,0
9382,p035,c1,img_51786.jpg,1,img_58963.jpg,0.87409609,1
9383,p035,c1,img_5668.jpg,1,img_58963.jpg,0.87343803,1
9384,p035,c1,img_9743.jpg,1,img_58963.jpg,0.820517447,1
9385,p035,c1,img_85596.jpg,1,img_58963.jpg,0.842511007,1
9386,p035,c1,img_81067.jpg,0,,0,0
9387,p035,c1,img_41262.jpg,1,img_81067.jpg,0.870548764,1
9388,p035,c1,img_36277.jpg,0,,0,0
9389,p035,c1,img_85421.jpg,0,,0,0
9390,p035,c1,img_21469.jpg,0,,0,0
9391,p035,c1,img_16570.jpg,0,,0,0
9392,p035,c1,img_58381.jpg,0,,0,0
9393,p035,c1,img_25771.jpg,0,,0,0
9394,p035,c1,img_24497.jpg,0,,0,0
9395,p035,c1,img_29177.jpg,0,,0,0
9396,p035,c1,img_24344.jpg,1,img_29177.jpg,0.844767304,1
9397,p035,c1,img_50362.jpg,1,img_29177.jpg,0.806867787,0
9398,p035,c1,img_26015.jpg,0,,0,0
9399,p035,c1,img_83550.jpg,1,img_26015.jpg,0.861043762,1
9400,p035,c1,img_6323.jpg,1,img_26015.jpg,0.901260333,1
9401,p035,c1,img_38754.jpg,1,img_26015.jpg,0.820172192,1
9402,p035,c1,img_79974.jpg,1,img_26015.jpg,0.82808455,1
9403,p035,c1,img_12519.jpg,1,img_26015.jpg,0.804688367,0
9404,p035,c1,img_42534.jpg,0,,0,0
9405,p035,c1,img_62814.jpg,1,img_42534.jpg,0.883865991,1
9406,p035,c1,img_36628.jpg,1,img_42534.jpg,0.842577082,1
9407,p035,c1,img_76294.jpg,1,img_42534.jpg,0.857887442,1
9408,p035,c1,img_1950.jpg,1,img_42534.jpg,0.83551567,1
9409,p035,c1,img_54564.jpg,1,img_26015.jpg,0.809714732,0
9410,p035,c1,img_46972.jpg,1,img_42534.jpg,0.826504445,1
9411,p035,c1,img_40515.jpg,0,,0,0
9412,p035,c1,img_85914.jpg,0,,0,0
9413,p035,c1,img_3949.jpg,1,img_42534.jpg,0.807292248,0
9414,p035,c1,img_4177.jpg,1,img_85914.jpg,0.884187584,1
9415,p035,c1,img_17653.jpg,1,img_85914.jpg,0.877102323,1
9416,p035,c1,img_69714.jpg,1,img_42534.jpg,0.815499516,0
9417,p035,c1,img_26334.jpg,0,,0,0
9418,p035,c1,img_86844.jpg,0,,0,0
9419,p035,c1,img_96996.jpg,1,img_26334.jpg,0.833300648,1
9420,p035,c1,img_14655.jpg,1,img_26334.jpg,0.845092154,1
9421,p035,c1,img_100153.jpg,1,img_26334.jpg,0.837219193,1
9422,p035,c1,img_34735.jpg,1,img_26334.jpg,0.845145964,1
9423,p035,c1,img_7152.jpg,1,img_26334.jpg,0.834750168,1
9424,p035,c1,img_25809.jpg,1,img_26334.jpg,0.807261359,0
9425,p035,c1,img_45505.jpg,0,,0,0
9426,p035,c1,img_63248.jpg,1,img_45505.jpg,0.872799986,1
9427,p035,c1,img_836.jpg,1,img_45505.jpg,0.864294346,1
9428,p035,c1,img_43819.jpg,1,img_45505.jpg,0.862140148,1
9429,p035,c1,img_5261.jpg,0,,0,0
9430,p035,c1,img_77339.jpg,1,img_45505.jpg,0.80726724,0
9431,p035,c1,img_94216.jpg,1,img_5261.jpg,0.810310901,0
9432,p035,c1,img_40079.jpg,1,img_5261.jpg,0.846967722,1
9433,p035,c1,img_12349.jpg,1,img_5261.jpg,0.811227382,0
9434,p035,c1,img_57540.jpg,1,img_5261.jpg,0.827329269,1
9435,p035,c1,img_57595.jpg,1,img_45505.jpg,0.807889955,0
9436,p035,c1,img_15461.jpg,1,img_5261.jpg,0.819132823,0
9437,p035,c1,img_97423.jpg,1,img_5261.jpg,0.835421507,1
9438,p035,c1,img_64332.jpg,0,,0,0
9439,p035,c1,img_10783.jpg,1,img_64332.jpg,0.913820578,1
9440,p035,c1,img_42558.jpg,1,img_64332.jpg,0.87123067,1
9441,p035,c1,img_89195.jpg,1,img_5261.jpg,0.801632096,0
9442,p035,c1,img_25394.jpg,1,img_5261.jpg,0.802168242,0
9443,p035,c1,img_35342.jpg,1,img_5261.jpg,0.817019132,0
9444,p035,c2,img_56457.jpg,0,,0,0
9445,p035,c2,img_42917.jpg,1,img_56457.jpg,0.904239368,1
9446,p035,c2,img_50686.jpg,1,img_56457.jpg,0.891496717,1
9447,p035,c2,img_70170.jpg,1,img_56457.jpg,0.928892284,1
9448,p035,c2,img_26905.jpg,1,img_56457.jpg,0.870082245,1
9449,p035,c2,img_41872.jpg,1,img_56457.jpg,0.877559284,1
9450,p035,c2,img_23552.jpg,1,img_56457.jpg,0.880757646,1
9451,p035,c2,img_56041.jpg,1,img_56457.jpg,0.856423441,1
9452,p035,c2,img_17025.jpg,1,img_56457.jpg,0.870029494,1
9453,p035,c2,img_41725.jpg,1,img_56457.jpg,0.841620482,1
9454,p035,c2,img_88757.jpg,1,img_56457.jpg,0.833125533,1
9455,p035,c2,img_16318.jpg,1,img_56457.jpg,0.82685292,1
9456,p035,c2,img_27360.jpg,1,img_56457.jpg,0.836515821,1
9457,p035,c2,img_5784.jpg,1,img_56457.jpg,0.843417387,1
9458,p035,c2,img_13764.jpg,1,img_56457.jpg,0.833669173,1
9459,p035,c2,img_86478.jpg,1,img_56457.jpg,0.83378275,1
9460,p035,c2,img_43139.jpg,1,img_56457.jpg,0.832675583,1
9461,p035,c2,img_23445.jpg,0,,0,0
9462,p035,c2,img_18020.jpg,1,img_23445.jpg,0.83861924,1
9463,p035,c2,img_6465.jpg,1,img_23445.jpg,0.855787471,1
9464,p035,c2,img_62883.jpg,1,img_23445.jpg,0.844353882,1
9465,p035,c2,img_73004.jpg,1,img_56457.jpg,0.817916438,0
9466,p035,c2,img_11588.jpg,0,,0,0
9467,p035,c2,img_22992.jpg,1,img_11588.jpg,0.842560973,1
9468,p035,c2,img_94108.jpg,1,img_11588.jpg,0.814094554,0
9469,p035,c2,img_14852.jpg,1,img_11588.jpg,0.83503537,1
9470,p035,c2,img_50893.jpg,1,img_11588.jpg,0.81211983,0
9471,p035,c2,img_52278.jpg,0,,0,0
9472,p035,c2,img_11840.jpg,1,img_11588.jpg,0.824088526,1
9473,p035,c2,img_23922.jpg,1,img_52278.jpg,0.891724466,1
9474,p035,c2,img_75139.jpg,1,img_52278.jpg,0.871709767,1
9475,p035,c2,img_24065.jpg,1,img_52278.jpg,0.898852108,1
9476,p035,c2,img_8807.jpg,1,img_52278.jpg,0.854980394,1
9477,p035,c2,img_48527.jpg,1,img_52278.jpg,0.833340282,1
9478,p035,c2,img_64052.jpg,1,img_52278.jpg,0.823831984,1
9479,p035,c2,img_23878.jpg,0,,0,0
9480,p035,c2,img_29473.jpg,1,img_23878.jpg,0.825691405,1
9481,p035,c2,img_31097.jpg,0,,0,0
9482,p035,c2,img_39829.jpg,1,img_31097.jpg,0.805545392,0
9483,p035,c2,img_31065.jpg,1,img_31097.jpg,0.808431705,0
9484,p035,c2,img_53955.jpg,1,img_31097.jpg,0.824365004,1
9485,p035,c2,img_33898.jpg,1,img_31097.jpg,0.873342601,1
9486,p035,c2,img_83279.jpg,1,img_31097.jpg,0.854965951,1
9487,p035,c2,img_58266.jpg,1,img_31097.jpg,0.814111308,0
9488,p035,c2,img_61445.jpg,1,img_31097.jpg,0.801721127,0
9489,p035,c2,img_67971.jpg,1,img_31097.jpg,0.822849012,1
9490,p035,c2,img_35703.jpg,0,,0,0
9491,p035,c2,img_60427.jpg,1,img_35703.jpg,0.868751775,1
9492,p035,c2,img_39544.jpg,1,img_35703.jpg,0.83859629,1
9493,p035,c2,img_51410.jpg,1,img_35703.jpg,0.863923078,1
9494,p035,c2,img_52457.jpg,0,,0,0
9495,p035,c2,img_95514.jpg,1,img_35703.jpg,0.8497763,1
9496,p035,c2,img_78449.jpg,1,img_52457.jpg,0.823003445,1
9497,p035,c2,img_24319.jpg,1,img_35703.jpg,0.832662703,1
9498,p035,c2,img_91691.jpg,1,img_35703.jpg,0.844807805,1
9499,p035,c2,img_916.jpg,1,img_35703.jpg,0.836282774,1
9500,p035,c2,img_65495.jpg,1,img_31097.jpg,0.816165289,0
9501,p035,c2,img_53626.jpg,1,img_31097.jpg,0.826525621,1
9502,p035,c2,img_74531.jpg,1,img_35703.jpg,0.82914575,1
9503,p035,c2,img_54176.jpg,1,img_35703.jpg,0.851900743,1
9504,p035,c2,img_46332.jpg,1,img_35703.jpg,0.816133962,0
9505,p035,c2,img_92363.jpg,1,img_35703.jpg,0.819442506,0
9506,p035,c2,img_81244.jpg,1,img_52457.jpg,0.806359978,0
9507,p035,c2,img_74763.jpg,1,img_52457.jpg,0.809544596,0
9508,p035,c2,img_47179.jpg,1,img_35703.jpg,0.804161591,0
9509,p035,c2,img_90920.jpg,1,img_35703.jpg,0.803265918,0
9510,p035,c2,img_17456.jpg,1,img_35703.jpg,0.810860281,0
9511,p035,c2,img_55857.jpg,1,img_35703.jpg,0.826154768,1
9512,p035,c2,img_95317.jpg,0,,0,0
9513,p035,c2,img_89885.jpg,1,img_56457.jpg,0.804511649,0
9514,p035,c2,img_98287.jpg,1,img_56457.jpg,0.805653001,0
9515,p035,c2,img_45399.jpg,1,img_56457.jpg,0.810419593,0
9516,p035,c2,img_28397.jpg,1,img_95317.jpg,0.84364927,1
9517,p035,c2,img_2568.jpg,1,img_56457.jpg,0.831702185,1
9518,p035,c2,img_62911.jpg,1,img_56457.jpg,0.814030733,0
9519,p035,c2,img_69243.jpg,1,img_56457.jpg,0.832126347,1
9520,p035,c2,img_5040.jpg,1,img_56457.jpg,0.821152896,1
9521,p035,c2,img_54300.jpg,1,img_56457.jpg,0.819195081,0
9522,p035,c2,img_49115.jpg,1,img_56457.jpg,0.807218136,0
9523,p035,c2,img_30812.jpg,1,img_95317.jpg,0.830069384,1
9524,p035,c2,img_10849.jpg,1,img_95317.jpg,0.860459831,1
9525,p035,c2,img_11080.jpg,1,img_95317.jpg,0.825487338,1
9526,p035,c2,img_29811.jpg,1,img_95317.jpg,0.821371496,1
9527,p035,c2,img_87247.jpg,1,img_95317.jpg,0.877196837,1
9528,p035,c2,img_36258.jpg,1,img_31097.jpg,0.804372875,0
9529,p035,c2,img_47981.jpg,1,img_95317.jpg,0.814890928,0
9530,p035,c2,img_84630.jpg,1,img_56457.jpg,0.804526875,0
9531,p035,c2,img_48927.jpg,1,img_56457.jpg,0.805499553,0
9532,p035,c3,img_322.jpg,0,,0,0
9533,p035,c3,img_16967.jpg,1,img_322.jpg,0.862332135,1
9534,p035,c3,img_28704.jpg,1,img_322.jpg,0.868360215,1
9535,p035,c3,img_89883.jpg,1,img_322.jpg,0.880463494,1
9536,p035,c3,img_65012.jpg,1,img_322.jpg,0.875645017,1
9537,p035,c3,img_27385.jpg,1,img_322.jpg,0.865989361,1
9538,p035,c3,img_57466.jpg,1,img_322.jpg,0.866175983,1
9539,p035,c3,img_5437.jpg,1,img_322.jpg,0.865864346,1
9540,p035,c3,img_42146.jpg,1,img_322.jpg,0.847760964,1
9541,p035,c3,img_83766.jpg,1,img_322.jpg,0.823638112,1
9542,p035,c3,img_81834.jpg,1,img_322.jpg,0.825160643,1
9543,p035,c3,img_96786.jpg,1,img_322.jpg,0.856575828,1
9544,p035,c3,img_39678.jpg,1,img_322.jpg,0.829234097,1
9545,p035,c3,img_81003.jpg,1,img_322.jpg,0.821652912,1
9546,p035,c3,img_3392.jpg,1,img_322.jpg,0.811522848,0
9547,p035,c3,img_80902.jpg,1,img_322.jpg,0.800561247,0
9548,p035,c3,img_49003.jpg,1,img_322.jpg,0.837153592,1
9549,p035,c3,img_79164.jpg,1,img_322.jpg,0.822576804,1
9550,p035,c3,img_68994.jpg,1,img_322.jpg,0.817616473,0
9551,p035,c3,img_49889.jpg,1,img_322.jpg,0.821673743,1
9552,p035,c3,img_29092.jpg,1,img_322.jpg,0.818155378,0
9553,p035,c3,img_31608.jpg,1,img_322.jpg,0.811791031,0
9554,p035,c3,img_44770.jpg,0,,0,0
9555,p035,c3,img_73396.jpg,1,img_44770.jpg,0.88162201,1
9556,p035,c3,img_62497.jpg,1,img_322.jpg,0.805025975,0
9557,p035,c3,img_80829.jpg,1,img_322.jpg,0.81906368,0
9558,p035,c3,img_94752.jpg,1,img_322.jpg,0.813503582,0
9559,p035,c3,img_16651.jpg,1,img_322.jpg,0.818016122,0
9560,p035,c3,img_83636.jpg,1,img_322.jpg,0.815594188,0
9561,p035,c3,img_63175.jpg,1,img_322.jpg,0.80630893,0
9562,p035,c3,img_5736.jpg,1,img_44770.jpg,0.811327389,0
9563,p035,c3,img_2631.jpg,1,img_44770.jpg,0.820339007,1
9564,p035,c3,img_51403.jpg,1,img_322.jpg,0.808677853,0
9565,p035,c3,img_58781.jpg,1,img_322.jpg,0.820947647,1
9566,p035,c3,img_97541.jpg,0,,0,0
9567,p035,c3,img_38470.jpg,1,img_322.jpg,0.808696465,0
9568,p035,c3,img_67251.jpg,1,img_322.jpg,0.805947892,0
9569,p035,c3,img_98052.jpg,0,,0,0
9570,p035,c3,img_73781.jpg,1,img_98052.jpg,0.819422254,0
9571,p035,c3,img_49870.jpg,1,img_98052.jpg,0.849340474,1
9572,p035,c3,img_25100.jpg,0,,0,0
9573,p035,c3,img_56292.jpg,0,,0,0
9574,p035,c3,img_76920.jpg,1,img_25100.jpg,0.815541662,0
9575,p035,c3,img_70592.jpg,0,,0,0
9576,p035,c3,img_12316.jpg,1,img_56292.jpg,0.806347904,0
9577,p035,c3,img_43136.jpg,1,img_70592.jpg,0.835028587,1
9578,p035,c3,img_34827.jpg,1,img_70592.jpg,0.827375657,1
9579,p035,c3,img_91604.jpg,1,img_70592.jpg,0.836896736,1
9580,p035,c3,img_48169.jpg,1,img_70592.jpg,0.8092896,0
9581,p035,c3,img_23475.jpg,0,,0,0
9582,p035,c3,img_14597.jpg,1,img_23475.jpg,0.814736998,0
9583,p035,c3,img_83041.jpg,0,,0,0
9584,p035,c3,img_40036.jpg,0,,0,0
9585,p035,c3,img_68507.jpg,1,img_83041.jpg,0.801669668,0
9586,p035,c3,img_32521.jpg,1,img_40036.jpg,0.837816241,1
9587,p035,c3,img_84374.jpg,1,img_40036.jpg,0.822821086,1
9588,p035,c3,img_533.jpg,1,img_40036.jpg,0.831923382,1
9589,p035,c3,img_99703.jpg,1,img_40036.jpg,0.815065652,0
9590,p035,c3,img_53611.jpg,0,,0,0
9591,p035,c3,img_33301.jpg,1,img_53611.jpg,0.885452535,1
9592,p035,c3,img_39542.jpg,1,img_53611.jpg,0.81144273,0
9593,p035,c3,img_60854.jpg,1,img_40036.jpg,0.805320335,0
9594,p035,c3,img_61328.jpg,1,img_53611.jpg,0.817403511,0
9595,p035,c3,img_31719.jpg,1,img_53611.jpg,0.829143305,1
9596,p035,c3,img_537.jpg,1,img_53611.jpg,0.814312648,0
